,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
s80,24.717497271649734,24.98593026914264,23.989367205373586,21.66835870888839,23.750432319177985,22.936996187823052,24.023417206676665,24.01774976553648,22.285137955540637,22.441950223133773,22.977878916595728,23.572526978596354,24.99765280684913,24.56509305850509,22.869874111559433,17.824940731665357,4.2014941345329175,1.9845622890573296,7.008044816237751,16.546432579214134,18.885431958310534,17.508971105123408,13.298278080786721,18.190486544939755
s81,21.27189948515333,23.03583798832341,23.792266561752683,23.61563431786157,24.9830398987601,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,23.48935701684212,15.991621356729677,14.677357408135085,15.695369569434805,14.512362022217,21.354869303700738,24.73256754478021,18.613436766255578,16.160092862453713
s82,21.27189948515333,23.03583798832341,23.792266561752683,23.61563431786157,24.9830398987601,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,23.48935701684212,15.991621356729677,14.677357408135085,15.695369569434805,14.512362022217,21.354869303700738,24.73256754478021,18.613436766255578,16.160092862453713
s83,21.27189948515333,23.03583798832341,23.792266561752683,23.61563431786157,24.9830398987601,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,23.48935701684212,15.991621356729677,14.677357408135085,15.695369569434805,14.512362022217,21.354869303700738,24.73256754478021,18.613436766255578,16.160092862453713
s84,21.27189948515333,23.03583798832341,23.792266561752683,23.61563431786157,24.9830398987601,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,23.48935701684212,15.991621356729677,14.677357408135085,15.695369569434805,14.512362022217,21.354869303700738,24.73256754478021,18.613436766255578,16.160092862453713
s85,21.27189948515333,23.03583798832341,23.792266561752683,23.61563431786157,24.9830398987601,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,23.48935701684212,15.991621356729677,14.677357408135085,15.695369569434805,14.512362022217,21.354869303700738,24.73256754478021,18.613436766255578,16.160092862453713
s86,21.27189948515333,23.03583798832341,23.792266561752683,23.61563431786157,24.9830398987601,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,23.48935701684212,15.991621356729677,14.677357408135085,15.695369569434805,14.512362022217,21.354869303700738,24.73256754478021,18.613436766255578,16.160092862453713
s87,21.27189948515333,23.03583798832341,23.792266561752683,23.61563431786157,24.9830398987601,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,23.48935701684212,15.991621356729677,14.677357408135085,15.695369569434805,14.512362022217,21.354869303700738,24.73256754478021,18.613436766255578,16.160092862453713
s88,21.27189948515333,23.03583798832341,23.792266561752683,23.61563431786157,24.9830398987601,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,23.48935701684212,15.991621356729677,14.677357408135085,15.695369569434805,14.512362022217,21.354869303700738,24.73256754478021,18.613436766255578,16.160092862453713
s89,21.27189948515333,23.03583798832341,23.792266561752683,23.61563431786157,24.9830398987601,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,23.48935701684212,15.991621356729677,14.677357408135085,15.695369569434805,14.512362022217,21.354869303700738,24.73256754478021,18.613436766255578,16.160092862453713
s90,21.27189948515333,23.03583798832341,23.792266561752683,23.61563431786157,24.9830398987601,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,23.48935701684212,15.991621356729677,14.677357408135085,15.695369569434805,14.512362022217,21.354869303700738,24.73256754478021,18.613436766255578,16.160092862453713
s91,21.27189948515333,23.03583798832341,23.792266561752683,23.61563431786157,24.9830398987601,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,23.48935701684212,15.991621356729677,14.677357408135085,15.695369569434805,14.512362022217,21.354869303700738,24.73256754478021,18.613436766255578,16.160092862453713
s92,21.27189948515333,23.03583798832341,23.792266561752683,23.61563431786157,24.9830398987601,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,23.48935701684212,15.991621356729677,14.677357408135085,15.695369569434805,14.512362022217,21.354869303700738,24.73256754478021,18.613436766255578,16.160092862453713
s93,21.27189948515333,23.03583798832341,23.792266561752683,23.61563431786157,24.9830398987601,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,23.48935701684212,15.991621356729677,14.677357408135085,15.695369569434805,14.512362022217,21.354869303700738,24.73256754478021,18.613436766255578,16.160092862453713
s94,21.27189948515333,23.03583798832341,23.792266561752683,23.61563431786157,24.9830398987601,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,23.48935701684212,15.991621356729677,14.677357408135085,15.695369569434805,14.512362022217,21.354869303700738,24.73256754478021,18.613436766255578,16.160092862453713
s95,21.27189948515333,23.03583798832341,23.792266561752683,23.61563431786157,24.9830398987601,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,23.48935701684212,15.991621356729677,14.677357408135085,15.695369569434805,14.512362022217,21.354869303700738,24.73256754478021,18.613436766255578,16.160092862453713
s96,21.27189948515333,23.03583798832341,23.792266561752683,23.61563431786157,24.9830398987601,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,23.48935701684212,15.991621356729677,14.677357408135085,15.695369569434805,14.512362022217,21.354869303700738,24.73256754478021,18.613436766255578,16.160092862453713
s97,21.27189948515333,23.03583798832341,23.792266561752683,23.61563431786157,24.9830398987601,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,23.48935701684212,15.991621356729677,14.677357408135085,15.695369569434805,14.512362022217,21.354869303700738,24.73256754478021,18.613436766255578,16.160092862453713
s98,21.27189948515333,23.03583798832341,23.792266561752683,23.61563431786157,24.9830398987601,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,23.48935701684212,15.991621356729677,14.677357408135085,15.695369569434805,14.512362022217,21.354869303700738,24.73256754478021,18.613436766255578,16.160092862453713
s99,21.27189948515333,23.03583798832341,23.792266561752683,23.61563431786157,24.9830398987601,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,23.48935701684212,15.991621356729677,14.677357408135085,15.695369569434805,14.512362022217,21.354869303700738,24.73256754478021,18.613436766255578,16.160092862453713
s100,21.27189948515333,23.03583798832341,23.792266561752683,23.61563431786157,24.9830398987601,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,23.48935701684212,15.991621356729677,14.677357408135085,15.695369569434805,14.512362022217,21.354869303700738,24.73256754478021,18.613436766255578,16.160092862453713
s101,21.849334825463558,23.225533115043937,19.99466439794828,21.61756035533684,23.38677130082701,25.0,25.0,21.546228147142077,19.509603809947556,20.317723542847578,18.160728111143587,12.243157486861381,15.300842854980026,15.487767449798538,19.00544484752572,10.06669235777802,0.6791104267093984,0.6766176305597555,2.05411670257506,1.624796380581402,10.183720697790699,7.794727920144553,10.863691844944974,13.372635250745793
s102,21.849334825463558,23.225533115043937,19.99466439794828,21.61756035533684,23.38677130082701,25.0,25.0,21.546228147142077,19.509603809947556,20.317723542847578,18.160728111143587,12.243157486861381,15.300842854980026,15.487767449798538,19.00544484752572,10.06669235777802,0.6791104267093984,0.6766176305597555,2.05411670257506,1.624796380581402,10.183720697790699,7.794727920144553,10.863691844944974,13.372635250745793
s103,21.849334825463558,23.225533115043937,19.99466439794828,21.61756035533684,23.38677130082701,25.0,25.0,21.546228147142077,19.509603809947556,20.317723542847578,18.160728111143587,12.243157486861381,15.300842854980026,15.487767449798538,19.00544484752572,10.06669235777802,0.6791104267093984,0.6766176305597555,2.05411670257506,1.624796380581402,10.183720697790699,7.794727920144553,10.863691844944974,13.372635250745793
s104,21.849334825463558,23.225533115043937,19.99466439794828,21.61756035533684,23.38677130082701,25.0,25.0,21.546228147142077,19.509603809947556,20.317723542847578,18.160728111143587,12.243157486861381,15.300842854980026,15.487767449798538,19.00544484752572,10.06669235777802,0.6791104267093984,0.6766176305597555,2.05411670257506,1.624796380581402,10.183720697790699,7.794727920144553,10.863691844944974,13.372635250745793
s105,21.849334825463558,23.225533115043937,19.99466439794828,21.61756035533684,23.38677130082701,25.0,25.0,21.546228147142077,19.509603809947556,20.317723542847578,18.160728111143587,12.243157486861381,15.300842854980026,15.487767449798538,19.00544484752572,10.06669235777802,0.6791104267093984,0.6766176305597555,2.05411670257506,1.624796380581402,10.183720697790699,7.794727920144553,10.863691844944974,13.372635250745793
s106,21.849334825463558,23.225533115043937,19.99466439794828,21.61756035533684,23.38677130082701,25.0,25.0,21.546228147142077,19.509603809947556,20.317723542847578,18.160728111143587,12.243157486861381,15.300842854980026,15.487767449798538,19.00544484752572,10.06669235777802,0.6791104267093984,0.6766176305597555,2.05411670257506,1.624796380581402,10.183720697790699,7.794727920144553,10.863691844944974,13.372635250745793
s107,21.849334825463558,23.225533115043937,19.99466439794828,21.61756035533684,23.38677130082701,25.0,25.0,21.546228147142077,19.509603809947556,20.317723542847578,18.160728111143587,12.243157486861381,15.300842854980026,15.487767449798538,19.00544484752572,10.06669235777802,0.6791104267093984,0.6766176305597555,2.05411670257506,1.624796380581402,10.183720697790699,7.794727920144553,10.863691844944974,13.372635250745793
s108,21.849334825463558,23.225533115043937,19.99466439794828,21.61756035533684,23.38677130082701,25.0,25.0,21.546228147142077,19.509603809947556,20.317723542847578,18.160728111143587,12.243157486861381,15.300842854980026,15.487767449798538,19.00544484752572,10.06669235777802,0.6791104267093984,0.6766176305597555,2.05411670257506,1.624796380581402,10.183720697790699,7.794727920144553,10.863691844944974,13.372635250745793
s109,21.849334825463558,23.225533115043937,19.99466439794828,21.61756035533684,23.38677130082701,25.0,25.0,21.546228147142077,19.509603809947556,20.317723542847578,18.160728111143587,12.243157486861381,15.300842854980026,15.487767449798538,19.00544484752572,10.06669235777802,0.6791104267093984,0.6766176305597555,2.05411670257506,1.624796380581402,10.183720697790699,7.794727920144553,10.863691844944974,13.372635250745793
s110,21.849334825463558,23.225533115043937,19.99466439794828,21.61756035533684,23.38677130082701,25.0,25.0,21.546228147142077,19.509603809947556,20.317723542847578,18.160728111143587,12.243157486861381,15.300842854980026,15.487767449798538,19.00544484752572,10.06669235777802,0.6791104267093984,0.6766176305597555,2.05411670257506,1.624796380581402,10.183720697790699,7.794727920144553,10.863691844944974,13.372635250745793
s111,21.849334825463558,23.225533115043937,19.99466439794828,21.61756035533684,23.38677130082701,25.0,25.0,21.546228147142077,19.509603809947556,20.317723542847578,18.160728111143587,12.243157486861381,15.300842854980026,15.487767449798538,19.00544484752572,10.06669235777802,0.6791104267093984,0.6766176305597555,2.05411670257506,1.624796380581402,10.183720697790699,7.794727920144553,10.863691844944974,13.372635250745793
s112,21.849334825463558,23.225533115043937,19.99466439794828,21.61756035533684,23.38677130082701,25.0,25.0,21.546228147142077,19.509603809947556,20.317723542847578,18.160728111143587,12.243157486861381,15.300842854980026,15.487767449798538,19.00544484752572,10.06669235777802,0.6791104267093984,0.6766176305597555,2.05411670257506,1.624796380581402,10.183720697790699,7.794727920144553,10.863691844944974,13.372635250745793
s113,21.849334825463558,23.225533115043937,19.99466439794828,21.61756035533684,23.38677130082701,25.0,25.0,21.546228147142077,19.509603809947556,20.317723542847578,18.160728111143587,12.243157486861381,15.300842854980026,15.487767449798538,19.00544484752572,10.06669235777802,0.6791104267093984,0.6766176305597555,2.05411670257506,1.624796380581402,10.183720697790699,7.794727920144553,10.863691844944974,13.372635250745793
s114,21.849334825463558,23.225533115043937,19.99466439794828,21.61756035533684,23.38677130082701,25.0,25.0,21.546228147142077,19.509603809947556,20.317723542847578,18.160728111143587,12.243157486861381,15.300842854980026,15.487767449798538,19.00544484752572,10.06669235777802,0.6791104267093984,0.6766176305597555,2.05411670257506,1.624796380581402,10.183720697790699,7.794727920144553,10.863691844944974,13.372635250745793
s115,21.849334825463558,23.225533115043937,19.99466439794828,21.61756035533684,23.38677130082701,25.0,25.0,21.546228147142077,19.509603809947556,20.317723542847578,18.160728111143587,12.243157486861381,15.300842854980026,15.487767449798538,19.00544484752572,10.06669235777802,0.6791104267093984,0.6766176305597555,2.05411670257506,1.624796380581402,10.183720697790699,7.794727920144553,10.863691844944974,13.372635250745793
s116,21.849334825463558,23.225533115043937,19.99466439794828,21.61756035533684,23.38677130082701,25.0,25.0,21.546228147142077,19.509603809947556,20.317723542847578,18.160728111143587,12.243157486861381,15.300842854980026,15.487767449798538,19.00544484752572,10.06669235777802,0.6791104267093984,0.6766176305597555,2.05411670257506,1.624796380581402,10.183720697790699,7.794727920144553,10.863691844944974,13.372635250745793
s117,21.849334825463558,23.225533115043937,19.99466439794828,21.61756035533684,23.38677130082701,25.0,25.0,21.546228147142077,19.509603809947556,20.317723542847578,18.160728111143587,12.243157486861381,15.300842854980026,15.487767449798538,19.00544484752572,10.06669235777802,0.6791104267093984,0.6766176305597555,2.05411670257506,1.624796380581402,10.183720697790699,7.794727920144553,10.863691844944974,13.372635250745793
s118,21.849334825463558,23.225533115043937,19.99466439794828,21.61756035533684,23.38677130082701,25.0,25.0,21.546228147142077,19.509603809947556,20.317723542847578,18.160728111143587,12.243157486861381,15.300842854980026,15.487767449798538,19.00544484752572,10.06669235777802,0.6791104267093984,0.6766176305597555,2.05411670257506,1.624796380581402,10.183720697790699,7.794727920144553,10.863691844944974,13.372635250745793
s119,21.849334825463558,23.225533115043937,19.99466439794828,21.61756035533684,23.38677130082701,25.0,25.0,21.546228147142077,19.509603809947556,20.317723542847578,18.160728111143587,12.243157486861381,15.300842854980026,15.487767449798538,19.00544484752572,10.06669235777802,0.6791104267093984,0.6766176305597555,2.05411670257506,1.624796380581402,10.183720697790699,7.794727920144553,10.863691844944974,13.372635250745793
s120,21.849334825463558,23.225533115043937,19.99466439794828,21.61756035533684,23.38677130082701,25.0,25.0,21.546228147142077,19.509603809947556,20.317723542847578,18.160728111143587,12.243157486861381,15.300842854980026,15.487767449798538,19.00544484752572,10.06669235777802,0.6791104267093984,0.6766176305597555,2.05411670257506,1.624796380581402,10.183720697790699,7.794727920144553,10.863691844944974,13.372635250745793
s121,22.08788644261615,18.359044951567032,20.906039370629586,16.022703681003193,19.730069883466467,19.016414464178677,17.504425017878464,12.424538103942522,17.55881390963683,17.833743385069774,22.155941197564392,20.37839863521938,23.59776328655461,24.818662581669887,23.98772040843243,23.24324092381043,24.251709963246302,20.53578680770569,19.87896470287422,17.486386270614563,21.164498601414703,20.621077131193736,21.060813777251226,24.35741962851929
